reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2WHCYK6J8MKZ5,B0019M7DD0,"Terris Linenbach ""devguy""","[2, 2]","First, when the unit is operating normally, its lowest volume setting is too loud by a factor of 2 which is only good if you're hard of hearing. If you're not, this headset will probably damage your hearing until you no longer notice.Secondly, the unit spontaneously stops working. It becomes necessary to disconnect the battery not just once but twice. I tried replacing the battery so that's not the problem. The result of accessing the battery so many times is that the cheap plastic cover will eventually loosen up and refuse to stay attached to the unit.",1,Two fatal flaws. I hate it.,1327276800,"01 23, 2012"
AK13SKXAX9LPW,B0019M7DD0,Trudy Johnson,"[4, 4]","I was a little frustrated that the price of this headset was as much as the AT&T 4-phone set I purchased, however, I was very pleased with it's function once I received it. It was easy to set up and works very well. I work with people over the phone and need my hands free. It has a good range and those that I've spoken with have said that it sounds very clear. I was looking forward to using the ear attachment, however, it just wouldn't stay in place for me, so I've ended up using the over the head attachment, which works well. Overall, I highly recommend this headset if you need a clear connection and hands free.",5,Great headset!,1348531200,"09 25, 2012"
A332T7LVFZZ2O2,B001DBNCC8,"APC ""apc""","[0, 0]","Poor quality, and doesn't really attach to the headset sturdily.  I wouldn't buy one again.It does what it says, but I wouldn't feel secure hanging this thing around my neck. (Plus you would look like a super geek doing it.) What was I thinking?",3,I dont really use it,1404086400,"06 30, 2014"
A1NJIY0ARFQK6N,B001DBNCC8,brettwad,"[0, 0]",Does keep the earpiece from hitting the ground.  Not long enough though.  If they could make a longer version it would be great.,3,OK,1363305600,"03 15, 2013"
A1CZ24UPSJH8WH,B001DBNCC8,bryant m.,"[0, 0]",After losing 5 handsets leaving them in restaurants or sticking them in my pockets and it falls out when you pull out your keys this helps me keep up with it.,5,Best idea come along since ice cream. Sweet,1378857600,"09 11, 2013"
A3LWYDTO7928SH,B001DBNCC8,D. Lang,"[3, 3]","Nice tight fit.  Actually, I don't even remove it from the lanyard when the phone rings; goes right in.",5,Works great. Make access to headset far easier.,1265155200,"02 03, 2010"
A34VHS4MBPL1KK,B001DBNCC8,"DLDC ""DLD-C""","[0, 0]",No more lost headsets on the airplane for me. I hate when my headset falls off when i travel and I lose it in the rush to get all my crap off the plane. the lanyard that plugs into the usb slot and I always have it on my neck. A cheap solution when compared to replacing expensive earbud headsets. I use this on any usb headset.,5,works great!,1321142400,"11 13, 2011"
AMAVVOPFCRU0S,B001DBNCC8,drsteve,"[1, 2]","I ordered several different types of lanyards. This one fits into the USB port. It's not as convenient in my opinion, as I have to remove it to charge the Bluetooth headset, and I have some concerns about how secure the headset is using the lanyard. It seems to me that the lanyard could work itself out of the USB port, which would defeat the purpose of the lanyard to begin with. I also have some concerns about overtime damaging the USB port. I prefer a lanyard that secures around the Bluetooth headpiece itself. Then I can go ahead and feel that the Bluetooth is secure, and I can charge it without having to remove the lanyard. Overall, I have no complaints about this product itself. The lanyard seems of reasonable quality and so does the point of attachment. I just don't think the design is the best, in my opinion.",3,It's good in a pinch,1341705600,"07 08, 2012"
A2WP3RHHPGN3SG,B001DBNCC8,InspectorGadget,"[1, 1]","Granted it's a little geeky to wear your headset like a necklace, but I've never been too image conscious.  I think it's great.  It's so handy.Seems to hold the headset pretty securely.  I've forced myself to be very aware of it (so I don't lose the headset) but it hasn't even come close to coming off in the month that I've used it almost daily.  I can even carry the Discovery 975's charging case on it.  That makes it a little more bulky but if I need to be recharging the headset AND still keep it handy, it works!Now I just wish this !@#$% Plantronics headset would work worth a darn.",5,Can't live without it now!,1300665600,"03 21, 2011"
A33CL9Y8Y90652,B001DBNCC8,"magnolia127 ""magnolia127""","[4, 4]","I didn't know that there was such a product! The lanyard fits solidly in my husband's plantronic ear piece and it keeps him from losing the headset. Shipping is extortion, but we were happy with the lanyard.",5,Good Lanyard!!,1267056000,"02 25, 2010"
A1JQB7Y2Q7UJLM,B001DBNCC8,M. Gattus,"[1, 1]","This basic little item is amazingly handy, especially since it's become illegal to actually hold your handset to your ear in Maryland.  The micro usb plug fits very snugly into my 975 headset, and it's very convenient to have my bluetooth right there around my neck when I get a call, just hit answer and pop it into my ear.  You can't keep the headset attached to the lanyard when you place it into the charging case, as that requires the usb port to lock into place and recharge, but it's simple to charge your 975 up and pop it back onto the lanyard for easy reach.",5,Simple yet ingenious,1286582400,"10 9, 2010"
A18YMSP0D4QKE4,B001DBNCC8,"Paul R. Steel ""pabloinla""","[0, 0]","I lost ... how many headsets... and washed the last one because there was no place to put the little nugget!  This neck piece was recommended on purchase of my latest headset so I tried it out. Very comfortable, adjustable length with a little sliding thing. Headset fairly simple to attach and easy, quick to remove if I get a call, put in ear, turn on, and push the talk button.  No more washing or losing my headset.",5,yea!!!,1392336000,"02 14, 2014"
A3NK6WKA7GKRZS,B001DBNCC8,p pouncey,"[0, 0]","I like this thing because it keeps me from leaving my earpiece where I have to go fetch it before I can use it.  I have left the earpiece on my desk at work, and didn't realize it until I was at the car a couple of times; this lanyard prevents that if you use it.  A friend told me his earpiece kept falling off the lanyard, but I haven't experienced that - he has one of the larger, heavier earpieces with a boom, and I bought the ultra-lightweight model, so that may have something to do with his problem.",5,Keeps the earpiece handy when not using it,1388275200,"12 29, 2013"
A2RF6YGMN08F1I,B001DBNCC8,"Ralph Chapman ""Tech Boy""","[0, 0]","My wife uses it all the time so she doesn't loose or misplace her headset.  We have two different plantronics headset and it holds perfectly with both units.  Material is good quality and will last for some time, a very helpful device if you don't like leaving your headset in your ear all the time.",5,Love it,1389657600,"01 14, 2014"
A32HSNCNPRUMTR,B001DBNCC8,"S King ""S King""","[0, 0]",Some of the folks I work with are constantly loosing their bluetooth devices - these days they are so small and easy to loose!This seemed like it would be the answer. Ever try to get a grown business man to wear a cheap piece of cloth around their neck?So I bought these and no one will wear them. Lesson learned.,4,They work as advertised,1337558400,"05 21, 2012"
A2COVTBD2FOKL9,B001DBNCC8,"T. AOKI ""hoehoetaro""","[0, 0]","I got the micro USB Lanyard for my Backbeat 903/903+.as other reviewers told, Micro USB Lanyard concept is really nice to keep the headset around my neck,However,1. The Micro USB connector is not secured to hold backbeat 903/903+ against gravity .So, Backbeat 903/903+ is little heavier than to hold it via Micro USB connector on Lanyard.Easily take it off !!!2. Lanyard is short , should be little bit longer for my neck.I am not Giant, but When I wear the lanyard with backbeat 903(+), the lanyard is little short...I love to have Backbeat 903(+), and keep update if any ...Cheers,T.Aoki",3,MIcro USB connector is not secured enough,1344643200,"08 11, 2012"
A3NSTC73P8F9P3,B001DBNCC8,"William D. Pierce ""The State of Jefferson""","[0, 0]","My wife has a very small Bluetooth headset and tends to misplace it often. This lanyard has corrected the problem ... since getting the lanyard, she hasn't enlisted me once to find her headset. (She did ask for help once when she couldn't find the lanyard, what are you going to do?)",5,Great idea that works ...,1383782400,"11 7, 2013"
