reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1QMNQAXM75KJC,B0002X3MQE,"J. C. Bednar ""J.C. Bednar""","[15, 15]","This is the standard issue U.S. Army canteen cover that goes perfect with the Army standard issue plastic 1 quart canteen and aluminum canteen cup. This was standard issue about ten years ago before all those funky modern camoflouge colors came out. The cover has 2 flaps that can be snapped shut once you insert your plastic canteen and/or cup, thus keeping everything firmly in place. There is also a small pouch on the outside for the intended purpose of placing your water purifying tabs, salt tabs, matches, or whatever inside. 2 each metal belt loops are provided for attachment to a web belt, back pack, etc. One reviewer stated that he had a hard time un-doing the metal loops from his belt when he wanted to drink some water. Leaves one to wonder why he just did not un-snap the flaps and pull the canteen out of the cover? There is also a small metal framed hole at the bottom of the cover; this is for drainage/evaporation should the cover become wet. Once wet, the cover does dry quite quickly. The cover is made out of some very tough nylon and is quite resistant to tears. When I was in the Army, I had to construct numerous razor wire and barbed wire obstacles while wearing all that army gear. My gear would always get caught up in the wire and the most damage that I ever received on these style canteen covers was some scuff marks/fraying to the material. The nylon material will hold up fantastically for caving, rock climbing, etc. If you have any problems with this canteen cover, it will be most likely with the metal snaps for the flaps. Sometimes they do get a little temperamental. You may experience some minor fraying of the material around the metal snaps, small pouch or the metal framed hole on the bottom. That minor damage will come about depending on the kind of abuse you put this cover through. Price for this item is very good, about the same as you would find in a surplus store. Good value and good tough item. I still use these old army issue items for hiking, camping, biking.",4,Happy Camper/Hiker,1253491200,"09 21, 2009"
A18CNERCUETDSS,B0002X3MQE,JD590,"[0, 0]","Buyer beware - A genuine USGI COVER will have a National Stock Number stamped on the back of the cover ( see uploaded photo)  Beware of terms: style-type-like military government issued gear. Just because it's labeled as Government, you gotta ask which government?  ( PRC/TAIWAN /ROK).  Insist on USGI gear made in the USA. (see uploaded photo of my USGI gear)Military Surplus Nylon Genuine GI Canteen Cover USED - Olive Drab - 1 Quart - USA MADE-Ontario 6277 M7-B Bayonet (Black)GSA Compliant USA Made. See my USGI GEAR LIST below.With all that being said, from most of the reviews I've read here it appears that this item is the real deal & you can't beat this price. Normally I wouldn't recommend Rothco poor quality field gear but this one is a very good alternative 1qt canteen coverOlive Drab GI Type Enhanced Nylon 1 Qt Canteen Cover.  Thank You. JD590.USGI (genuine) GEAR LIST w/national stock number codes/priceCANTEEN OD COVER (SURPLUS)  8465-00-860-0256 or (-0266)  $6.CANTEEN OD (NEW)  8465-00-889-3744  $5. (3 PIECE DESIGN CAP-STRAP-BOTTLE)CANTEEN CUP HGSS  8465-00-165-6838  $13.CANTEEN STOVE TYPE 2  8465-01-250-3632  $10. (REPLACED BY IMPROVED CIVILIAN VERSION GRILL TOP STOVE STAND BY CANTEEN SHOP-OHIO $20.)SOLDIER INDIVIDUAL FIRST AID KIT (SURPLUS)  6545-01-094-6142  $24.SURPLUS M1 CARBINE PISTOL BELT MAGAZINE POUCH  8465-00-261-6922  $10.QUICK RELEASE PISTOL BELT OD (NEW)  8465-01-322-1966  $34. SURPLUS/USED  $7.USMC GARRISON COVER (HAT) WOODLAND DIGITAL (NEW)  8415-01-485-4305  $17USMC GARRISON COVER (HAT) DESERT DIGITAL (NEW)  8415-01-485-4315  $17.MILPACK MILITARY GEL FUEL (FOR CANTEEN STOVE)  9110-01-518-9201 $10  4 BOXES-12 PACKETSUSGI 2QT CANTEEN BLADDER OD W/M1 CAP  8465-01-118-8173  $6.Go to bestglide.com for USGI Gear.Best Glide Aviation Survival Equipment Inc.",5,USGI CANTEEN COVER - GENUINE?,1387324800,"12 18, 2013"
A18RX4S2ZIL84W,B0002X3MQE,JD,"[0, 0]","These covers arrived without stains, tears, rips or any other defects.  They ARE NOT brand new but as close as you can get.  They are Military issue and also come with the needed ALICE clips to attach them with.",5,Better Than stated,1394409600,"03 10, 2014"
A343SKC3CC1RW1,B0002X3MQE,"Joel K. Schooler ""Retired On Active Duty (ROAD)""","[0, 0]",Gotta carry the canteen and cup in something.  This is very good with a web belt or any other type of belt.,5,Why Not?,1360713600,"02 13, 2013"
A3PG6W9NVL8AKF,B0002X3MQE,John in CT,"[0, 0]","There really is no substitute for genuine us military surplus when it comes to durability and design. Forget the knock offs, buy the real deal.",5,Real deal,1395446400,"03 22, 2014"
A3HNHAPQ8Y5ZC1,B0002X3MQE,Liang QIao,"[1, 1]","excellent good! I'm gonna buy another one to make me happy again, high quality, low price, what can i say!",5,love it !!!,1355270400,"12 12, 2012"
AMYCYE67P0CPY,B0002X3MQE,Lonewar,"[0, 0]","Very nice (new) product. It holds my canteen & canteen cup inside snugly. Plus, it has a pouch on the outside that holds my water purification tablets perfectly.",5,Quality product,1384992000,"11 21, 2013"
A2A33Y40X4AEHD,B0002X3MQE,L. S. Allison,"[0, 0]",fit the aluminum cup on the bottom of the plastic canteen and the canteen embedded in the cup.. snaps like they were made by the same company even though each was made by 3 different companies!,5,Great buy,1376438400,"08 14, 2013"
AOSFLZ5N2RVOW,B0002X3MQE,Machine Gun Joe,"[1, 1]",Brand new G I first quality. No disappointments from this vendor. This canteen cover fits perfectly over military canteen and stainless cup.,5,This is the real deal,1363392000,"03 16, 2013"
A3A7KVFI62NMRY,B0002X3MQE,Matthew Mason,"[0, 0]",just like issued and works great.  cant complain as part of my collection of gear and still works as good as any gear being issued today to soldiers. all the alice equipment has definatly been tested over and over through out the years and has continued to prove itself regardless of the terrain or combat zone.came here fast the price was great and I will be ordering it again for other projects I have coming up.,5,Worth it over and over,1384819200,"11 19, 2013"
A1751UDRM42OAM,B0002X3MQE,"MCSE9073 ""mcse9073""","[0, 0]","Fairly Good condition, not new , pre-issued, would recommend as it fits the authentic cup and canteen..Even the little pouch on the side is there.",5,Authentic,1402531200,"06 12, 2014"
A3ESC4KRL9QMCV,B0002X3MQE,qwerty,"[0, 0]","This was brand new, no playing! For the price I dont think you could do much better! Put it right on the belt when I got it.",5,GI goods at an insane price,1361232000,"02 19, 2013"
A1TYE23VLQXAQ8,B0002X3MQE,R. Lee,"[3, 3]",Keeps my water cold for hours blends well with woodland camo secures very well to my Webb belt and overall does what its supposed to do.,5,Good product.,1365465600,"04 09, 2013"
A2OA8TE8CGQCJO,B0002X3MQE,RMV,"[0, 0]","It looks like Army issue and fit my canteen just fine...as a matter of fact, I'm going to order another one for the other canteen I have.",5,Canteen cover,1335312000,"04 25, 2012"
A2AFGNABEUWPCS,B0002X3MQE,sghunter,"[0, 0]","I live in a small town and don't have access to military surplus stores.  So I ordered this hoping it was genuine.  It was.  Of course, it is used, but it is still in good condition with no damage.I think someone already mentioned this, but the small pocket on the front is perfect for some water purification tablets.",5,exactly what I was expecting,1388448000,"12 31, 2013"
AL67FYAXDL2TU,B0002X3MQE,Texas Aggie,"[0, 0]",I needed a canteen cover that would allow and aluminum canteen cup to also fit inside around the canteen and this worked great.  The Rothco chinese made covers that come with those canteens won't allow a canteen cup to fit.,5,Fits Canteen Plus Canteen CUP,1348185600,"09 21, 2012"
ANXR1O98JSAMO,B0002X3MQE,"That One Guy ""That One Guy""","[0, 4]","This canteen cover is perfect, save for one feature: the belt loop. Sure, it has belt loops, but in order to get a drink, you'd either have to be flexible or take off your belt. But other than that, it looks great, can take a beating and insulates your canteen pretty well.",4,"Almost perfect, but not quite...",1183420800,"07 03, 2007"
A255I8D8BEJMVD,B0002X3MQE,timothy n. truitt,"[0, 0]",Not much to say about an old friend.  Would not go anywhere with out one to carry my canteen.  Great product.,5,Old stand by,1391904000,"02 09, 2014"
A3M2YXEQ019N2D,B0002X3MQE,Trance,"[1, 1]",It is exactly as described. It does a great job keeping your canteen cool. I could not be without it when I need to bring a canteen along.,5,Excellent Canteen Cover,1353283200,"11 19, 2012"
ABCBPI97QRT8N,B0002X3MQE,wagerj,"[0, 0]","Seemed real G.I., Just like I had when I was enlisted in the 80's.  the real Mcoy.  I would buy again.",5,Canteen cover,1400544000,"05 20, 2014"
A32IC7C7M5PO0H,B0002X3MQE,Walter,"[0, 0]",Doesn't come with made in USA logo. Wonder where it's made as it doesn't seem to be military grade equipment,1,Cover,1381104000,"10 7, 2013"
A16ZJZD84H99FJ,B0002X3MQE,Wayne J.,"[0, 0]","I would rate this five stars but the seller listed them as new and then, in their invoice, stated they were NOT new but rather ""surplus, used by our Army.""Hardware had negligible signs of wear and they were loose (not in plastic) and had small thread fraying.  Nothing that bothers me but not really what was described.  Also, they are insulated which means they will get heavier with water saturation.  Again , same issue as when in the service so OK with me.Actually, Crimps states they are used but Amazon erroneously lists them with the ""new"" offers upon further review.  Clerical error and again , they are in very good to excellent condition.",4,"These covers are surplus, excellent cond. but NOT new.",1336521600,"05 09, 2012"
A1QOIHVQC5XWCJ,B0007V8BVW,"A. LOCOCO ""TDB, LLC.""","[0, 0]","Use for outside, non-conceal carry when running training or range duties with my full size semi-autos and in conjunction with the Blackhawk keepers. great buy!",5,Supurb,1360800000,"02 14, 2013"
A17P07RGP1ALIS,B0007V8BVW,Eric Stadig,"[4, 4]",i got BladeTech holsters on it. used it in competition recently. it has a supplimental lock on the buckle i really like. can't beat the price.,5,pretty darn good,1312416000,"08 04, 2011"
A3CCJKIO1ZIVAO,B0007V8BVW,Joe,"[3, 3]","Lots of adjustment available, stiff enough to carry weight but, still comfortable. All around a very good buy. I am totally satisfied.",5,Very well made..,1356048000,"12 21, 2012"
A11RP9Q3S6IIMD,B0007V8BVW,joe r.,"[0, 0]",Belt seams well built.  Snap doesn't click as well as I think it could.  First belt I've bought.  So I don't know what to expect.,5,Uncle Mikes belt,1375747200,"08 06, 2013"
